path,text
segment_audio\09_01_004725_210831_SD_seg010.wav,응. 근데 사실 조금 신기한 게 나는 힘든 걸 다른 사람한테 말한다는 게 조금 낯설거든. 너 말대로 아무래도 기댈 곳이 부모님밖에 없는데. 부모님은 사실 시대 차이 때문에 그렇게 크게 내 얘기를 공감해주시기가 어렵잖아. 그렇다고 동생한테 하기에는 좀 그렇고. 친구도 있긴 한데 뭔가 장녀는 친구들 사이에서도 맏언니? 그런 느낌이 있거든? 자꾸 뭔가 조금 챙겨줘야 하는?
segment_audio\09_01_004725_210831_SD_seg011.wav,뭔가 친구들을 계속 챙기게 되는 그래서 내 고민이나 그런 걸 어디다 막 말한 적이 별로 없는 것 같아. 오히려 내가 들어주는 편이었던 것 같아. 근데 또 그렇다고 기분이 막 우울하다거나 그런 건 별로 없어. 그냥 적응한 느낌? 너는 그러면 힘든 일이 있을 때 언니한테 다 말하는 편이야?
segment_audio\09_01_004725_210831_SD_seg012.wav,"그건 또 아닌 게 나도 막 언니한테 힘든 일을 말하진 않거든? 근데 그냥 말 안 해도 든든한 게 있어. 그러니까 뭔가 그냥 부모님이랑은 다르게 든든한 느낌이 있어. 일단은 같은 세대잖아. 그래서 이제 너 말대로 공감을, 공감을 다 잘 할 수 있을 거 아니야. 내 얘기에 대해서는. 그래서 그런지는 몰라도 그냥 말을 안 해도 그런 게 있는 것 같아. 그리고 사실 정말 힘들거나 큰 일이면 아무리 가족이라도 누구한테 말하기 좀 힘들잖아. 솔직히. 그건 첫째나 막내나 상관없이 모든 사람들이 그런 것 같아. 혼자의 시간도 필요할 때도 있으니까. 이거는"
segment_audio\09_01_004725_210831_SD_seg013.wav,장녀나 막내다 이런 건 좀 아닌 것 같다고 생각을 해. 그럼 너는 이제 장녀니까. 장녀의 입장에서 혼자 힘들거나 이런 시간이 자주 있어?
segment_audio\09_01_004725_210831_SD_seg014.wav,나는 솔직히 우리 집은 좀 화목한 편이어서. 그런 건 별로 없었던 것 같아. 별로 힘든 적은 없었고 그냥 동생이 말 안 들어서 조금 가끔 혼내주고 싶을 때가 많지.
segment_audio\09_01_004726_210831_SD_seg000.wav,너 그 친구 중에 혼열이거나 국적이 우리나라가 아닌 애 있어?
segment_audio\09_01_004726_210831_SD_seg001.wav,내 친구 중에는 없는데 나랑 같은 학교를 다녔던 친구 중에서는 있지. 친한 친구는 아니어가지고 동창생중에서는 있지. 너는 친한 친구 중에 혼혈이 있어?
segment_audio\09_01_004726_210831_SD_seg002.wav,혼혈이 있었고. 난 걔랑 꽤 친했어. 근데 막 정말 막 미국인이랑 혼혈은 아니었고. 서양 쪽은 아니었고 동양인이었거든. 아빠가 한국 분이시고 엄마가 일본 분이셨어. 그래서 걔가 일본어를 좀 잘했던 걸로 기억해.
segment_audio\09_01_004726_210831_SD_seg003.wav,그래서 약간 내가 일본을 지금 좋아하잖아. 좋아하게 된 계기가 그 친구였던 거 같아. 그 친구의 역할이 굉장히 컸어. 걔가 일본어를 잘해서 일본어를 제(2)/(이) 외국어를 같이 듣자고 했었어. 그래서 그걸 들었는데 그때 이제 일본어 말고도 하나비 축제라든가 일본의 음식들 같은 거를 많이
segment_audio\09_01_004726_210831_SD_seg004.wav,소개를 해줬었단 말이야. 그 쌤이. 그래가지고 그때부터 일본에 대해 되게 좋아지고 그랬던 것 같아. 너는 혹시 일본에 대해 어떻게 생각해?
segment_audio\09_01_004726_210831_SD_seg005.wav,나는 뭐 딱히 생각은 좋다 나쁘다 이런 생각을 한 적이 없었거든. 근데 역사 문제를 봤을 때는 사실 그렇게 좋아하는 편은 아니야. 역사 문제로 봤을 때는 그런 편은 아니거든.
segment_audio\09_01_004726_210831_SD_seg006.wav,나는 가장 좋아하는 나라를 다른 나라 중에서 했을 때는
segment_audio\09_01_004726_210831_SD_seg007.wav,영국을 가장 좋아하고 가고 싶은 나라도 영국인데 부모님을 모시고 가고 싶은 나라는 스위스인 것 같아. 넌 스위스 나온 드라마 사랑의 불시착 그거 재밌게 봤어?
segment_audio\09_01_004726_210831_SD_seg008.wav,응. 나도 그거 재미있게 봤어. 재미있게 봤고 근데 거기가 사실 스위스라는 건 지금 알았어. 거기가 배경이 어딘지 몰랐거든? 근데 네가 스위스라고 하니까 스위스 굉장히 예쁜 것 같고 가보고 싶긴 하다. 나는 일본이 너무 가보고 싶었는데 근데 너 말 듣고 보니까 스위스도 가보고 싶네. 그러면 너는 만약에 애를 낳았어. 그럼 너는 애가 어디 국적이었으면 좋겠어?
segment_audio\09_01_004726_210831_SD_seg009.wav,난 당연히 대한민국 국적이었으면 좋겠지. 근데 뭐~ 사실 외국 국적이 있으면은 좋을 것 같기도 해. 너는 그러면 외국 국적을 돈 주고 살 수 있다면 살 거야?
segment_audio\09_01_004726_210831_SD_seg010.wav,대한민국에서 살 거면 스펙이 있어야 되니까 살 것 같은데. 근데 사실 잘 모르겠어. 이 나라가 정말 난 살기 좋다고 생각을 하거든? 대한민국이 돈만 있으면 정말 살기 편한 나라라고 생각을 해서 그 돈이 있는데 굳이 국적까지 살 필요가 있나라는 생각이 드네. 넌 어떻게 생각해?
segment_audio\09_01_004726_210831_SD_seg011.wav,나는 솔직히 영국이나 미국 같은 국적은 하나 있었으면 좋겠다고 생각해. 굉장히 뭐랄까?
segment_audio\09_01_004726_210831_SD_seg012.wav,나중에 미래에는 좀 필요할 것 같기도 해. 솔직히 지금 우리 나라가 휴전 중인 국가잖아. 그래서 그런지
segment_audio\09_01_004726_210831_SD_seg013.wav,불안할 때가 많잖아. 솔직히 뉴스를 보면은 가끔 가다가 그래서 안전하게 다른 국적 있는 것도 나쁘지 않지 않을까 이 생각이 들어. 너는 그러면 지금
segment_audio\09_01_004726_210831_SD_seg014.wav,너도 전쟁 중인 국가에서 살고 있는 거잖아. 지금 휴전 중이지만. 너는 그러면은 정말 안전한 나라가 있다면 그 나라로 이민 갈 생각이 있어?
segment_audio\09_01_004726_210831_SD_seg015.wav,정말 안전한 나라라고 하면 글쎄 내가 갈 수 있다면 가고는 싶지. 안전하다면. 근데 사실 대한민국도 그렇게 딱히 막 안전하지 않다고는 생각이 안 들거든. 그래서 나는 지금 나는 살기 좋다고 생각을 해. 물론 난 돈이 없지만. 돈이 없지만 그래도. 이 정도의 기술력과 이 정도의
segment_audio\09_01_004726_210831_SD_seg016.wav,이 정도면 난 살기 좋다고 생각을 해. 뭔 얘기하다 여기까지 나왔지?
segment_audio\09_01_004726_210831_SD_seg017.wav,우리 지금 국적 얘기하다가 여기까지 온 것 같은데. 국적을 바꾼다는 것도 쉽지 않은 일이지만 솔직히 지금은 지구 온난화 이런 것 때문에 다른 막 각자들 행성 같은 것도 많이 찾잖아. 국적이 아니라 너는 그러면은 뭐~
segment_audio\09_01_004726_210831_SD_seg018.wav,다른 행성. 화성. 이런 데에서 살아보고 싶은 생각은 있어?
segment_audio\09_01_004726_210831_SD_seg019.wav,나는 안전 제일주의라. 그런 데서 살아보고 싶진 않아. 나는 지금 만족하는 것 같아.
segment_audio\09_01_004727_210831_SD_seg000.wav,너는 인간관계가 원만한 편이야?
segment_audio\09_01_004727_210831_SD_seg001.wav,나는 옛날에 어렸을때는 인간관계가 원만한 편이었는데 나이가 들면서 인간관계가 정말 힘들어지는 것 같아. 너는 어떻게 생각해?
segment_audio\09_01_004727_210831_SD_seg002.wav,나는 사실 어렸을 때는 내 주위에 친구들을 많이 뒀었거든. 그래서 인간관계가 친구뿐만 아니라 정말 선생님이나 교회 같은 것도 사회생활을 많이 했었는데 나이가 들면 들수록 주변에 사람들 안 두는 것 같아. 나도 좀 친구 한 명? 난 진짜 친한 친구 한 명밖에 없거든 지금. 그래서 그렇게 일만 하고 어디 놀러 나가지 않게 돼서 인간 관계가 저절로 끊기는 것 같아. 그래서 약간 근본적으로 드는 의문은
segment_audio\09_01_004727_210831_SD_seg003.wav,인간관계라는 게 정말 필요할까? 가족 이외의 인간관계를 만들 필요가 있을까? 라는 생각을 요새 많이 하는데 너는 어떻게 생각해? 그거에 대해서.
segment_audio\09_01_004727_210831_SD_seg004.wav,나도 솔직히 가족 이외에 가장 친한 친구 한두 명 빼고는 필요 없는 인간관계는 정리해야 된다고 생각을 해. 괜히 굳이 나랑 안 맞는 사람이랑 맞으려고 애써 가지고 서로 스트레스 받을 필요는 없잖아. 그래서 나도 나에게 맞는 인간관계와 불필요한 인간관계를 정리해야 될 필요성이 있다고 생각해. 너는 그러면 최근에 너에게 불필요한 불필요하다고 해야 되나? 너와 안 맞는 사람한테 연락이 온 적 있어?
segment_audio\09_01_004727_210831_SD_seg005.wav,내가 중학교 때부터 친했던 친구 한 명이 있었거든. 근데 그 친구랑 재수도 같이 했어. 재수도 같이 하고 정말 친했는데 어느 순간부터 애가 조금 성격이 변하더라고. 그래서 재작년에 연락을 내가 그냥 끊어버렸어. 정말 오래된 친구였는데. 근데 그 친구가 아직까지 나한테 연락이 와.
segment_audio\09_01_004727_210831_SD_seg006.wav,그래서 나는 사실 이 친구가 나한테 배려심이 이 정도까지 없어졌는데 계속 이 친구를 받아줘야 되나 이런 생각이 많이 들면서 인간 관계에 회의감이 많이 드는 것 같아. 너는 약간 끊겼던 인간 관계를 다시 이어갈 수 있는 성격이야?
segment_audio\09_01_004727_210831_SD_seg007.wav,나는 솔직히 말해서 끊겼던 인간관계를 다시 이어간다기보다는 어~ 정말 친한 친구랑 예를 들어서 다투거나 싸울 때가 있잖아. 그럴 때는 빠르게 사과를 하고 아니면 사과를 받고 화해를 하는 편이야. 근데 정말 내가 조금
segment_audio\09_01_004727_210831_SD_seg008.wav,안 맞다 이 사람은 정말 안 되겠다 이런 사람들하고는 거리를 두려고 하는 편이지.
segment_audio\09_01_004727_210831_SD_seg009.wav,너는 그러면 인간관계에 대해서 정말 그~
segment_audio\09_01_004727_210831_SD_seg010.wav,어떤 점이 중요하다고 생각해? 그러니까 인간관계가 어떤 점이 가장 중요하다고 생각해?
segment_audio\09_01_004727_210831_SD_seg011.wav,그러니까 친구를 사귀는 조건이라거나 그런 걸 말하는 거야?
segment_audio\09_01_004727_210831_SD_seg012.wav,"응, 그런 걸. 어떤 걸 가장 중요하게 봐? 성격이라든가 뭐 이런 거."
segment_audio\09_01_004727_210831_SD_seg013.wav,일단 나는 배려심을 제일 많이 봐. 이 사람이 나를 지금 이용해 먹나. 아니면 나를 너무 배려 없게. 무례하게 막 대하나를 잘 보는 것 같고. 근데 그런 낌새가 조금이라도 보이면 난 친했다가도 가차 없이 끊어내는 것 같아. 그래서 인간관계가 사실 나한텐 그렇게 중요하진 않아. 너는 인간관계가 중요해?
segment_audio\09_01_004727_210831_SD_seg014.wav,나는 아까도 말했지만 불필요한 인간관계는 정리해야 된다 생각하고 그리고 나에게 맞는 사람들이 분명히 있단 말이야. 그래서 나에게 맞는 사람들을 내가 더 잘 이끌고 나와 맞는 사람들한테 내가 더 잘해주고 내 사람이다 생각하는 사람들만 데리고
segment_audio\09_01_004727_210831_SD_seg015.wav,열심히 삶을 살고 그 사람들 챙기면서 살아가는 게 나의 일이라고 일이라기보다는 뭐~ 그냥 주어진 그런 거라고 생각해.
segment_audio\09_01_004727_210831_SD_seg016.wav,너는 그러면은 의무적인 인간관계가 있어? 어쩔 수 없는.
segment_audio\09_01_004727_210831_SD_seg017.wav,그치. 뭐. 상사와 상사와 나의 관계는 의무적이지. 싫어도 계속 얼굴을 봐야 되고 그렇지. 그 사람 말에 계속 웃어줘야 되고 이런 것들이 의무적인 인간관계지 언제든 끊어낼 수 있지만 현재로선 불가능해서 계속 이어져 가야 하는 인간관계? 난 그래서 더 인간관계가 좀 싫은 것 같아.
segment_audio\09_01_004734_210831_SD_seg000.wav,너는 요즘 사귀기 전 단계를 썸이라고 하잖아. 썸을 타본 적이 있어?
segment_audio\09_01_004734_210831_SD_seg001.wav,나는 썸을 타본 적이 없어. 썸을 탔다는 거는 서로 몇 번 데이트를 해봤다는 거잖아. 나는 대학 오면 썸을 타볼 줄 알고 재수 생활에 열심히 버텼는데. 비대면 상황이라 친구 만들기도 어렵더라고.
segment_audio\09_01_004734_210831_SD_seg002.wav,올해는 아마 쭉 비대면일 것 같아서 잘 모르겠지만. 내년에는 한 번쯤 썸을 타보고 싶어. 그러면 너는 사귀기 전 단계인 썸을 타본 적이 있어?
segment_audio\09_01_004734_210831_SD_seg003.wav,나는 썸을 두 번 정도 타 본 거 같아. 내가 조금 둔감해서 신호가 있었는데 모르는 걸 수도 있지만 누가 봐도 썸이라고 볼 수 있었던 건 두 번 정도인 것 같아.
segment_audio\09_01_004734_210831_SD_seg004.wav,첫 번째는 스무 살 때 친구랑 술 약속이 있었는데 걔가 자기 남사친이랑 남사친 친구도 부른 거야. 그때 술 마시고 그 남사친 친구랑 친해졌는데 그때 내가 걔가 잘생겨 보였어서 막 괜히 연락하고 술 마시고 전화하고 그랬었어.
segment_audio\09_01_004734_210831_SD_seg005.wav,근데 걔가 그 전화 다 받아주고 귀찮은 내색도 안 했던 것 같아. 그리고 게임도 거의 맨날 같이 했었는데 나중에 보니까 접속 일이 되게 오래된 거야.
segment_audio\09_01_004734_210831_SD_seg006.wav,그래서 너 이 게임 좋아하는데 왜 안 하냐 했더니 나랑 안 하니까 그 게임을 잘 안 하게 된다고 그러더라고. 그리고 나서 걔랑 둘이서만 또 따로 보기로 해서 만났는데. 처음 내가 기억하는 얼굴이랑 좀 다른 거야.
segment_audio\09_01_004734_210831_SD_seg007.wav,그래서 실망을 했었어. 근데 걔도 나에 대해서 피차일반인 것처럼 행동을 하더라고.
segment_audio\09_01_004734_210831_SD_seg008.wav,그래서 그 이후로 연락 뜸하게 하다가 썸이 끝났던 것 같아. 그리고 나서 두 번째 썸은 말하자면 말할 게 너무 많고
segment_audio\09_01_004734_210831_SD_seg009.wav,"나도 많이 좋아했던 것 같긴 한데 지금은 그렇게 싫을 수가 없어. 웃긴 게 두 명 다 그러고 나서 나한테 연락을 아직까지도 계속 한다는 거야. 무슨 자기들이 옴므파탈이라고 생각을 하는 것 같은데. 나는 니네한테 관심 없고, 화나니까 지금 있는 니네 여친들이랑 가서 놀았으면 좋겠어."
segment_audio\09_01_004734_210831_SD_seg010.wav,그리고 자의식 과잉 좀 그만했으면 좋겠어. 나는 잘생긴 걸 좋아하거든. 근데 걔네는 내 스타일 아니니까 알아서 자중해줬으면 좋겠어.
